activity_id,viewer_id,movie_id,watch_date,minutes_watched,completed
fad5e24b-80ae-41d9-925c-801a72c76734,c55dd298,MOV-022,2026-05-04 21:04:40,131,False
68839366-c967-4ad9-962a-ca1b7ae2bf7e,cdbb10a6,MOV-037,2025-07-07 21:04:40,171,False
46e45543-55a4-4f34-b94b-33ccc18acc4f,4b910f12,MOV-024,2025-07-16 21:04:40,177,True
76066f19-7eac-47b4-a91b-91162ed8a90c,e205c520,MOV-016,2025-08-22 21:04:40,156,True
5e29b1b5-cfa8-4e8b-bb6c-dbff833adea9,530145fc,MOV-047,2025-07-12 21:04:40,62,False
2d0c13da-843d-4d3e-b3d6-32b5bcaa71c3,6cefe854,MOV-022,2025-09-20 21:04:40,16,True
2e6141b6-c125-4c86-a846-f644835aec3b,b84648b8,MOV-039,2025-12-09 21:04:40,79,True
8834fc22-7a3f-4e58-92a2-6543c0d801a3,78e7eea2,MOV-007,2025-10-29 21:04:40,100,True
ad5667e7-bf9f-4d9c-aa7c-18d471fcd3d6,33d025ec,MOV-009,2026-04-30 21:04:40,61,False
30feb358-e76f-4a65-9e1a-d3c9a5231bf8,b1a9d0d3,MOV-017,2025-05-08 21:04:40,15,False
5db6b657-c913-4707-8f81-a5baf46ad6c3,63c5bbb0,MOV-003,2026-05-02 21:04:40,65,True
d7198861-ad36-4bd9-84ae-9ad96c1ad61b,7833194c,MOV-003,2025-11-16 21:04:40,78,True
8e5c48b3-ba91-4616-93c8-2357661598a6,218ac474,MOV-004,2025-09-28 21:04:40,122,False
234d8d36-c850-4ad0-a940-a118d38f7207,f0c98b27,MOV-005,2026-03-22 21:04:40,84,True
2d98ba44-87b5-43c9-b55c-dc71665fea48,1cceca62,MOV-036,2025-10-06 21:04:40,65,True
054939e8-3c53-45d7-a895-d464b02d803a,9038366f,MOV-037,2025-12-27 21:04:40,93,False
be4370b6-47c4-4486-a359-c46c8837cc8e,b30442e5,MOV-036,2025-08-05 21:04:40,128,True
9bb178c6-d6c2-4cda-b1ef-b4c2e0283506,63c5bbb0,MOV-046,2026-01-07 21:04:40,32,True
bcc9d1bf-1f8f-4347-a12c-4f5fffa7ebf1,74533496,MOV-046,2026-02-02 21:04:40,83,False
553caeb6-828d-4a83-a539-0abdb63ffb5f,68394372,MOV-026,2025-06-25 21:04:40,125,False
49e45cf6-dff8-4f6c-ac89-6bbd8fe4306c,3a276c9c,MOV-028,2025-09-23 21:04:40,63,False
2aa6d6a2-c34c-4312-9586-9c80081c2d18,f4bffe8a,MOV-049,2026-03-31 21:04:40,62,False
aa410583-5808-4b8c-a3ce-192d60b84f09,4e240b97,MOV-022,2025-08-24 21:04:40,130,True
0fc4b27a-eb63-4914-b896-da27d3ab9a9c,bb4dab28,MOV-045,2026-01-18 21:04:40,48,True
5630c910-dc73-4374-a0f9-ecd4db7b284e,a4364fa2,MOV-027,2026-03-25 21:04:40,40,True
54beffc5-a99e-4923-bb8a-736fee961e81,d428714a,MOV-005,2025-11-09 21:04:40,66,False
10cae732-3752-4f0d-8850-0df8ca6d4017,6c1556e6,MOV-020,2025-05-08 21:04:40,131,False
bf1c8840-270a-44ee-a8fa-2332e6631fc4,1fe688f3,MOV-006,2026-02-20 21:04:40,133,False
b48714a3-b683-4bc6-a879-1b923c8db3b7,26e2c9ee,MOV-050,2025-07-29 21:04:40,7,True
4d898273-d61f-4cba-9aec-dea69301fc56,ad8199c3,MOV-042,2026-01-28 21:04:40,74,True
d3b0f8b8-787d-40b5-a39a-7e5e344dd6d2,4b910f12,MOV-037,2025-05-27 21:04:40,171,True
29409219-6d4e-4721-adee-e81b2b4b3ff9,b56bf78c,MOV-002,2025-11-01 21:04:40,20,True
321ad554-ddd5-43ee-b4b2-0f68753525bd,a163ea49,MOV-019,2026-03-09 21:04:40,151,True
16e4abed-9ea0-4455-b51a-7ab8eba25b72,d1d019b1,MOV-022,2025-08-06 21:04:40,131,False
d5e43239-6258-44da-b619-92c59a4d89ba,3a276c9c,MOV-039,2026-03-26 21:04:40,13,False
47c8de6b-edf7-4552-bfd0-376aa0e0b31f,7d2b849b,MOV-010,2025-12-12 21:04:40,21,False
211da544-2e3d-49d1-a78f-7625b059a826,ac7f118e,MOV-008,2025-05-20 21:04:40,49,True
66701a19-1161-455b-902f-ce36591d2762,cd876ff5,MOV-038,2026-04-13 21:04:40,166,True
e2cab490-2803-457f-87a3-90de41cbf610,8d061b6c,MOV-037,2025-07-21 21:04:40,121,False
0f4c141d-d917-45a4-b484-2aecb4c3a6d2,9cebab69,MOV-010,2025-12-22 21:04:40,150,True
b0b0bbd3-b84a-4343-977c-dc3dad1e41e6,0cc2e87f,MOV-028,2025-12-08 21:04:40,131,False
a2279d3d-8382-4078-9e3f-6f8ad89ef6f2,a20cb0ab,MOV-001,2025-12-21 21:04:40,55,False
9d6ebffb-c66d-4ca5-9cde-6665274e072d,f4bffe8a,MOV-027,2025-05-09 21:04:40,93,True
a59fe661-c2f1-4e5e-becb-2235adf7345f,c6630202,MOV-031,2025-06-07 21:04:40,108,False
ca702bd7-fa84-435d-a4f8-6e49dfd12570,d4522ef9,MOV-041,2025-06-25 21:04:40,102,True
bf25c3f3-cfab-4a95-a04b-09496cc4e339,d0f3f481,MOV-010,2025-06-29 21:04:40,103,False
37a7e35d-114e-4ef7-823a-87ea3259d869,086acbc1,MOV-050,2025-12-11 21:04:40,9,False
810e4332-04d3-4462-b450-04f05d106858,da408785,MOV-043,2025-09-23 21:04:40,13,False
3f495bfa-f036-4b5d-bc25-4e66d8c74e69,1246bd77,MOV-040,2025-11-19 21:04:40,179,False
a3aeecfc-1a14-40a6-810b-4e958db4f8af,7e6758c5,MOV-013,2026-04-30 21:04:40,7,False
c0385fa4-8e57-4a0c-816a-4721956523a8,24fd73c9,MOV-020,2026-03-26 21:04:40,12,True
be2f617f-eef5-47c0-862d-459e859be17c,08ea9c3d,MOV-026,2025-09-08 21:04:40,38,True
87b6d3fe-0c7e-4938-bedd-6e1ed70dec2c,e5e788a7,MOV-036,2026-01-12 21:04:40,53,False
9bbf1b46-c790-4177-ab74-ad963add5509,6f96093c,MOV-024,2025-06-28 21:04:40,69,True
6a1f9727-9a8f-4d48-b579-daf3f98251e3,141da225,MOV-026,2025-11-23 21:04:40,83,True
29eaac27-9fb3-441d-8db4-3044a66090b7,26e2c9ee,MOV-031,2025-06-03 21:04:40,84,True
89e5b695-b22b-493c-bd49-751a29394d99,e0bff36a,MOV-033,2026-03-27 21:04:40,39,True
9c403af2-1cfc-4e2d-bea4-8738f7fb1647,7f4cd4ab,MOV-015,2026-04-19 21:04:40,82,True
4949d262-9dde-4a60-bb1c-b026df95756f,edb3d5eb,MOV-004,2025-06-28 21:04:40,179,True
2565101b-9f56-4bed-b5af-9c11245cffe0,469440ef,MOV-049,2026-04-09 21:04:40,136,True
4d68bc6e-7782-4aaf-80ac-5083892a7bb3,025e4aac,MOV-036,2025-12-16 21:04:40,145,False
aad70dfa-9d5d-45eb-b7e7-d87ec943a09f,c869bc5b,MOV-002,2025-10-12 21:04:40,154,False
8a530d8c-8e9f-4ce4-97da-86b5be26747e,49ab3b1c,MOV-029,2025-12-12 21:04:40,156,False
1b478051-4c0b-4c4d-9d9e-ecb5a017ba33,6f96093c,MOV-029,2025-09-22 21:04:40,103,False
5109992f-f5a1-4918-9dad-f983e55e6645,c8e07a90,MOV-004,2026-02-15 21:04:40,89,True
5e2189f5-498c-49e2-9be1-4e9b682e0115,a9111c66,MOV-019,2025-12-25 21:04:40,123,False
fc47a768-abf5-4c04-b982-2210af114aef,e90479d7,MOV-016,2025-09-09 21:04:40,65,True
110d5250-e864-4a77-af22-007203fb02f2,4b910f12,MOV-013,2026-04-20 21:04:40,26,False
b30fa094-0145-4b01-bbc2-da6c94b4fc24,8a13bff4,MOV-042,2026-03-31 21:04:40,5,False
e45cbec7-f3d3-414e-8197-e4b43f66f582,7e27f6a9,MOV-011,2026-02-05 21:04:40,134,False
2d0f4c60-5448-4979-9475-657ec9445539,7117b467,MOV-002,2025-08-07 21:04:40,39,False
ad1b125a-3978-4cf5-b188-ebb023edabb8,a163ea49,MOV-009,2025-10-25 21:04:40,145,False
7dbcd105-7a12-4759-a737-c27d9bbd4b50,10f77c48,MOV-024,2025-12-17 21:04:40,151,False
62289d08-169c-4c8d-9b20-05a189f0bf24,4cf52f82,MOV-038,2026-04-23 21:04:40,18,False
8267f808-10c9-4c76-b998-1085beb88ef6,d38eb47c,MOV-050,2025-05-16 21:04:40,110,True
cdaa44aa-f79d-45d7-a039-683803c457d2,ce099de9,MOV-020,2025-09-27 21:04:40,82,True
f7826997-5f31-42f6-a180-6537e326c611,8f28d098,MOV-032,2026-04-11 21:04:40,113,True
d8c2f7ef-fa37-4040-9596-4fdb8e868a1d,ff57363c,MOV-022,2026-03-27 21:04:40,155,False
2bcc8697-d0c1-41cc-a445-65d54dac6add,927e7d6d,MOV-050,2025-10-25 21:04:40,103,True
d612f0da-d853-47cd-94aa-561168d61310,4cf52f82,MOV-036,2026-02-14 21:04:40,77,True
54498173-f713-43b4-8080-4c02d8a92bec,e45d2f29,MOV-018,2025-07-12 21:04:40,81,False
6e09f2c0-5578-40ce-b087-80fb95d6d2aa,7833194c,MOV-034,2025-11-05 21:04:40,8,True
643dab0b-f94f-40ee-b771-fb2b98e9beaa,c24abcca,MOV-045,2026-05-04 21:04:40,38,False
ed9a452a-5906-4bbd-a5dd-ad99f8553181,0e7dd225,MOV-020,2026-02-06 21:04:40,42,True
b3a701f4-42cc-44a7-9158-2f4ebf0d7c1a,fbc9f737,MOV-021,2025-11-27 21:04:40,57,True
b1bc5bee-91ec-4463-ab4e-8b6822cbf69b,e45d2f29,MOV-017,2026-02-07 21:04:40,169,True
b2c1ada8-0d17-4015-b727-ab188e23b08f,e6f72542,MOV-044,2025-06-25 21:04:40,113,False
ab3b23c6-a956-4eaa-a911-2f8d8d2f7956,e06eac4b,MOV-005,2026-02-13 21:04:40,76,True
5d81d33a-9691-4cb4-bb67-438749e0117f,77e989bb,MOV-040,2025-05-21 21:04:40,70,False
9b5c22cc-524c-463a-a64a-d383e42a6b4a,7e27f6a9,MOV-004,2026-02-04 21:04:40,61,False
907ddb85-604e-4d13-aa6d-027dff038ab7,f5276030,MOV-002,2025-08-10 21:04:40,120,False
e690821c-a34b-47bd-8b57-d5e56bc98ed0,4bdeee78,MOV-010,2026-02-24 21:04:40,65,True
9d9fc966-8498-477e-b91a-fea2cefa712b,32b65c0a,MOV-020,2025-11-16 21:04:40,64,False
279cebe9-48e0-47af-874e-b1f106bed931,4cf52f82,MOV-024,2025-08-04 21:04:40,56,True
49210b37-3718-4e1f-a9b5-b36d772d16db,b89765cd,MOV-045,2025-08-11 21:04:40,10,True
79c7327c-6d8f-4426-8d43-f8793690d68e,3fed5699,MOV-003,2026-01-08 21:04:40,35,True
29f73365-8b18-4f21-b820-639a1db59ecc,4781029c,MOV-003,2025-10-27 21:04:40,90,False
f23ca10a-1798-4a7f-8c7c-fd9cc86b8893,530145fc,MOV-041,2025-08-03 21:04:40,175,False
6f75eece-f298-4dae-89e2-f5afdb2ded67,68394372,MOV-034,2025-12-16 21:04:40,144,True
39dabdca-008a-42ff-a327-3982258f8a63,12404338,MOV-036,2025-12-22 21:04:40,141,True
49ac831b-9604-41d3-a4fb-bef1f36b848d,8c4830ae,MOV-019,2025-06-05 21:04:40,11,False
ee50deab-6a77-4781-bf5a-f8a6ad91bd16,be891c17,MOV-036,2026-02-11 21:04:40,56,True
915e86e8-53ff-4d0d-b49d-998a370efae5,f7b6f41d,MOV-047,2026-02-18 21:04:40,153,False
c412c4e9-a08e-4b1d-8bc8-d6d367f5314a,78e7eea2,MOV-036,2025-12-06 21:04:40,31,False
244fd437-ef97-4773-8e54-27d9334c4877,2b506204,MOV-029,2025-05-24 21:04:40,114,True
1201a20f-868f-4d27-8556-f7ff92e62f27,2747d348,MOV-009,2025-08-26 21:04:40,78,False
4b7a4c1c-87cb-4e24-8a78-d8ea9951aa66,753080ee,MOV-042,2025-10-02 21:04:40,77,True
a87e16f2-182b-4c13-b0d9-3c2d1d0b4a20,086acbc1,MOV-007,2025-05-20 21:04:40,47,True
6bc822c9-cfb3-4b96-bfd2-823155f0b8f7,df96a273,MOV-009,2025-11-22 21:04:40,40,True
aa711c8d-827f-4a9b-8f7d-7c97afde95d8,2bdfe9d8,MOV-012,2026-01-26 21:04:40,179,True
026552a1-e096-4a6b-993d-149ecdf0c402,2d0feb43,MOV-039,2026-03-25 21:04:40,130,False
731034ea-257c-42cf-a693-b28190938afc,107bdb49,MOV-033,2026-04-21 21:04:40,20,True
6a9ad312-a2bb-46c0-b40c-be8db0ff15fb,8c41522b,MOV-019,2025-08-17 21:04:40,118,True
02077efd-0a73-48f1-9482-e21e8eaed954,3a276c9c,MOV-029,2025-10-11 21:04:40,140,False
a16b9863-5bd3-4a60-9bb3-ba24d4d8708f,12404338,MOV-042,2025-07-17 21:04:40,43,False
14b1d7ef-7794-4ef3-a070-0b277c53d787,b840c490,MOV-025,2025-06-16 21:04:40,63,True
f58bd626-2a00-483c-b2e0-3b5ed8e23339,d6ed36a6,MOV-011,2025-09-08 21:04:40,100,True
d50ebb60-bf62-4079-90cc-16a448b68feb,9734602c,MOV-040,2026-02-19 21:04:40,159,False
b32e972b-cdbe-4da3-8f2a-3698a57a483c,08b7c21c,MOV-049,2026-01-11 21:04:40,93,True
6cb646f8-a277-4220-8f85-408ee7b2e38d,b5cca60e,MOV-045,2025-08-08 21:04:40,173,True
7f8a3465-3917-4f04-91cd-173f2e686f65,359ac6da,MOV-004,2025-12-25 21:04:40,91,True
5f9b3375-997c-471f-bb7b-a0cbac7cf55d,a830a3fc,MOV-050,2026-01-05 21:04:40,47,False
a1aaba18-4064-427f-a182-466ab8f84a61,2d0feb43,MOV-039,2025-12-29 21:04:40,89,False
6c72a061-d2db-4bba-b3b0-1aae68cbd1be,f6011f25,MOV-011,2026-02-06 21:04:40,179,True
82a966b3-eef9-433e-96c4-f362a1a800ab,78420c22,MOV-002,2025-11-27 21:04:40,18,False
9bdfc2ad-1721-4012-a420-ce84b3e69ea6,54eaf07c,MOV-048,2026-02-10 21:04:40,108,True
72d8d6b4-fafa-467c-a3b2-9867297eb525,3384d281,MOV-038,2025-12-06 21:04:40,84,True
710ed819-2407-4758-ae6a-7d8a4e126beb,f6602e24,MOV-039,2025-12-17 21:04:40,21,False
ea5ad9a8-6312-4939-864b-f026cdf548a1,0d2645ef,MOV-029,2025-06-21 21:04:40,39,False
b4c6d610-8122-4f24-a8f5-29d9e844efa8,c6630202,MOV-032,2025-10-09 21:04:40,134,False
bf01a7bc-8ffa-4abe-b682-d20005e7a462,ed8684ac,MOV-012,2026-01-25 21:04:40,127,True
5e3b891c-41b6-4242-b15a-68a9ec8c540b,023990b3,MOV-050,2025-08-17 21:04:40,11,False
a4b467d7-8d7f-41ae-bbc8-3340684804b2,24fd73c9,MOV-039,2025-11-25 21:04:40,180,False
d1be7a90-3a66-4f04-a978-97ed99229299,5b091e66,MOV-048,2026-04-29 21:04:40,49,False
8872db0c-cb69-429e-875c-2996bea6b759,48672e79,MOV-014,2025-07-04 21:04:40,42,True
3bed2483-8011-4f60-a835-ef9e7976d01d,a093d8b9,MOV-021,2025-05-16 21:04:40,88,True
51adecb5-5355-469f-85f2-fac4e25151c3,f0c98b27,MOV-018,2025-11-11 21:04:40,10,False
61f72332-7391-45b5-aa2f-a7fa3cbb8351,0870f2e6,MOV-027,2025-10-22 21:04:40,151,True
39b7a8dd-46d3-495a-bc0c-d08a6884ce13,02cedb2e,MOV-004,2025-06-01 21:04:40,45,False
358425ea-00e6-4d09-bdce-cbeb97751680,ed2c02d1,MOV-017,2025-06-06 21:04:40,175,True
272955d5-d134-4c42-9e28-0decd81066b5,83c271df,MOV-021,2025-09-21 21:04:40,81,False
6fc4c31b-92d9-4f0a-bb6c-20bb34707afe,bb84c656,MOV-041,2026-01-12 21:04:40,82,True
0fb9d655-29e3-4628-98fa-d491d4eb2fff,1009dcf4,MOV-039,2026-01-15 21:04:40,74,True
59fe7929-e185-4aee-bde4-c575e7bad73b,fbc9f737,MOV-025,2025-12-16 21:04:40,80,False
56253c59-1e06-4d19-b3fd-79b21463d96d,a163ea49,MOV-003,2025-09-06 21:04:40,101,True
4d2674c4-7df9-4733-b598-a81ed6e9f289,e78dad38,MOV-027,2025-10-29 21:04:40,126,True
0b79c296-09c3-4488-8979-80c3f83fb8c0,0d2645ef,MOV-028,2025-11-25 21:04:40,15,False
4f0f3ed0-712a-46a2-b646-6e916d6bf93f,530145fc,MOV-048,2026-04-10 21:04:40,67,True
56153500-1c66-435d-bafe-5b46d9301095,f99d01f1,MOV-031,2025-08-15 21:04:40,149,True
f6c03990-8178-4026-bf61-dd513547b4a7,8a632b60,MOV-018,2025-11-04 21:04:40,179,True
b2c2ac35-9e73-4f58-a826-92b1c01b5b8e,33704af8,MOV-037,2025-08-25 21:04:40,129,False
14e2f20e-b352-41f7-9268-b477908f93b5,b45a084a,MOV-003,2025-09-21 21:04:40,112,False
43799349-e9f1-4761-b010-acec94b78cfa,70f54d4a,MOV-022,2026-03-02 21:04:40,115,True
0b54ef36-b356-45d0-b8f8-5b8fe5913c4c,ed8684ac,MOV-019,2025-06-18 21:04:40,163,True
456eb1d7-f5d5-42f5-b09f-93a717d86321,74ad343b,MOV-022,2025-10-18 21:04:40,172,True
d492f3c5-188e-45c4-b929-80719345022a,e3e50cf9,MOV-017,2026-04-22 21:04:40,151,True
fef8f29b-6738-4ab3-b5bf-a99ee26464c3,df96a273,MOV-010,2026-02-23 21:04:40,17,True
ea59ba07-efba-4120-b710-db904cf62b92,291b7b27,MOV-039,2025-12-06 21:04:40,49,True
ea747079-50d6-4997-ac90-2f29951700e7,f0bef088,MOV-041,2025-12-30 21:04:40,14,True
652ec580-ee95-42ec-b92c-46c72775aec9,d8e44d59,MOV-046,2026-02-23 21:04:40,38,False
7e318341-170a-4d1e-b866-69dbb01886bb,469440ef,MOV-023,2025-11-10 21:04:40,17,True
eac70caf-c9d5-401b-9242-2f9a5667375a,469440ef,MOV-010,2026-01-15 21:04:40,153,True
60e5c709-5901-405d-ac61-793b0bbf4119,83fba06d,MOV-042,2025-11-25 21:04:40,162,True
22332db6-4879-41e9-b4fb-463c1c05eb12,7e76aa0a,MOV-044,2025-09-29 21:04:40,21,False
7b74b024-a37b-4040-9c54-720ac5bd38a4,a70f9f9c,MOV-047,2025-08-27 21:04:40,155,False
88ec6e7f-89c2-44a9-9dd5-72b06e4d252f,6f94e5d7,MOV-025,2025-12-01 21:04:40,162,True
7cbe8509-a44d-4eee-8f17-0f8d9045e8ff,13b6c053,MOV-033,2025-10-03 21:04:40,179,False
a4a11a27-c568-453b-b6e9-c856f4899f7f,07333309,MOV-019,2026-04-29 21:04:40,71,True
dfbb55fd-7a32-4c12-8e13-9adbdbeef719,0cb4b7d2,MOV-034,2026-03-04 21:04:40,45,True
f3e8df0a-8b4e-40db-8a02-ca5b630027e0,f5276030,MOV-020,2026-02-23 21:04:40,27,True
f26e1300-1ed7-492a-9975-15efb3d71c70,ddbb5c5d,MOV-005,2026-03-19 21:04:40,71,False
477a9334-0461-49c8-8d24-6cf9c7fc59fa,a7c53ca8,MOV-021,2025-05-15 21:04:40,178,True
e2c2a27f-6518-4a09-bba1-0d6c65da5c4f,63c5bbb0,MOV-050,2025-06-14 21:04:40,170,True
912b2a82-cb85-4db9-a881-b3002d475d64,5b091e66,MOV-019,2025-09-08 21:04:40,63,True
9030c5a0-88b0-4104-a40a-4bd8c9e7d9e5,0f3a7463,MOV-032,2025-09-29 21:04:40,26,False
f073f8fa-54f8-44cd-8deb-008c32d3e376,b1a9d0d3,MOV-031,2025-08-24 21:04:40,63,True
fe03680a-5040-4d51-b944-1a75acf63db7,24fd73c9,MOV-036,2026-03-25 21:04:40,9,False
a4d230c1-eac1-4850-b5f9-6668c53edcdf,ae2cf1a9,MOV-025,2025-10-10 21:04:40,107,True
309896f2-f2ba-48cc-b317-82ba5bf231db,fd083130,MOV-022,2026-01-09 21:04:40,90,False
65eaea1a-f3c4-4af1-99b8-7515c098a402,d00954ab,MOV-037,2025-12-04 21:04:40,178,False
f4f616b1-6961-4c39-81c8-f577d3e05f87,b1a9d0d3,MOV-004,2025-12-02 21:04:40,168,True
360435ec-5d4a-4903-bf12-b3db974270d6,c869bc5b,MOV-015,2025-07-07 21:04:40,74,False
5d05a368-9445-4c33-9277-2416876d1386,dd09c93a,MOV-027,2025-12-16 21:04:40,67,True
37969f9b-f988-4881-8e9c-e924d93fdd9f,cdbb10a6,MOV-006,2025-08-17 21:04:40,55,True
fc9f3950-6097-465e-a3ff-b8bef723c4af,1d8a5e01,MOV-048,2025-05-29 21:04:40,130,True
132e0dd6-a107-4408-bf26-090b92e83e94,8a13bff4,MOV-027,2026-04-08 21:04:40,162,False
590aad1c-f4e2-4daf-8ced-d9ec5edb5f8d,922e64ca,MOV-003,2025-06-01 21:04:40,163,False
2feacc3c-4cea-475a-8dbd-95c5d3af1425,74ad343b,MOV-036,2025-11-19 21:04:40,92,False
e0d316a0-fe71-44bc-9c7b-fcb018a1a22d,91286cb0,MOV-050,2025-09-18 21:04:40,46,False
a5f268e2-1a5f-4db5-bce8-c10ce42a95a6,56266fbe,MOV-018,2025-12-24 21:04:40,174,False
c0d64f75-77d3-4a79-9e4b-6d90de6ead8a,89869543,MOV-023,2026-01-17 21:04:40,134,True
eca68d2a-7148-453a-b294-f3efadfd022f,32b65c0a,MOV-017,2025-09-21 21:04:40,96,True
e7e4fe93-ba92-4bd9-862e-271282162411,6db44cf4,MOV-009,2025-09-25 21:04:40,84,False
7cbcc2a5-6723-4b11-ab0a-ce567762b072,ddcc169b,MOV-029,2025-09-09 21:04:40,98,True
184dffa3-21ed-40d3-9d43-ebf00b487921,11b6254a,MOV-032,2026-02-11 21:04:40,122,True
1dde5b2c-e194-47df-8412-1b2132d0cb78,d13c5a10,MOV-026,2026-05-01 21:04:40,14,False
ae2b0115-266a-4d5d-99c3-697e1fb89b35,4781029c,MOV-042,2025-08-15 21:04:40,135,False
4310eeb3-62e8-4848-941b-642861debec0,adcee3d5,MOV-033,2026-04-28 21:04:40,112,True
d34ff02e-4184-47a0-9734-0dd6abfeb260,d00954ab,MOV-005,2025-05-12 21:04:40,60,False
da30eaa4-6eb8-4849-9560-56fa21f2f0a4,97a78b64,MOV-046,2026-05-03 21:04:40,77,False
52f374e3-1394-4560-885b-20ee5a4929f4,6f96093c,MOV-017,2026-04-01 21:04:40,8,False
ccc9671a-cfb3-4c6a-ae22-b27c719db9bf,103ef358,MOV-029,2025-06-17 21:04:40,25,True
4b79410d-98fe-47aa-bae3-f01985e03c0f,6ed76f2c,MOV-015,2026-01-13 21:04:40,121,True
1874fb1a-bb19-4c38-a297-7026f7efc8b7,753080ee,MOV-030,2025-05-08 21:04:40,51,True
766394fc-7359-4786-a800-12be8d7b1316,0b88ba4e,MOV-043,2025-11-05 21:04:40,95,True
52a913aa-5ff5-4afd-9f41-bd23138ec56e,b4e794e4,MOV-041,2025-12-12 21:04:40,77,True
69222e7a-8cea-405b-8b08-8577c3754207,d0f3f481,MOV-012,2025-06-15 21:04:40,80,True
1ae94f5a-984a-491b-a468-d2269085260d,8f7e9460,MOV-038,2025-08-11 21:04:40,141,True
6b842a04-10ab-4b3f-a888-2aa12b58327b,dbf6dd16,MOV-031,2025-12-10 21:04:40,41,False
69b9ea5a-e24e-4e2b-939c-10abf3db3014,9a54d921,MOV-032,2025-10-13 21:04:40,132,True
5b57a642-68bd-4e87-9f9d-e214252be7f1,9666a58f,MOV-018,2026-01-16 21:04:40,131,False
5861da1d-2f91-4d06-a7f8-4fae587ac34f,09047736,MOV-002,2025-10-26 21:04:40,96,False
e4818306-33ce-4d9b-8c0a-b6a64b6a5bc8,24c027b2,MOV-046,2026-02-07 21:04:40,88,True
7c6cd71b-4704-41cb-9b00-cc997476a15c,e3e50cf9,MOV-029,2025-10-09 21:04:40,112,False
6029a0c2-198c-41ab-b618-afe14937aaa2,1c1f30f5,MOV-004,2025-09-28 21:04:40,28,True
1f58d0d8-dafa-42ab-97b5-f221d36df914,b1a9d0d3,MOV-021,2026-01-05 21:04:40,141,False
b83d11c1-516f-44ad-a6f5-8c0c788a7b7c,a2c2f07c,MOV-025,2026-04-05 21:04:40,138,True
a5300e49-96b3-412b-9a32-30475adf25ae,3eb77067,MOV-050,2025-12-27 21:04:40,18,False
7f77f8cc-e163-4cf2-a6cc-cf997cc800a3,3f5d69e4,MOV-033,2025-11-17 21:04:40,111,False
b60db099-f7e8-4978-b8b9-4252dfc53919,a923f5cf,MOV-037,2026-04-20 21:04:40,70,False
1833e570-7776-434b-b0fe-92d18fc62884,f0c98b27,MOV-039,2025-08-27 21:04:40,128,False
7ed3b1f9-4e9c-4faa-9322-7d5c4a9ec80d,69327d05,MOV-007,2025-08-29 21:04:40,107,False
88af8d00-d262-44d6-9bb6-55ab2f431a02,e20de57c,MOV-007,2025-11-10 21:04:40,94,True
edc99845-c37e-4a63-97de-f920eb85a300,df96a273,MOV-018,2025-11-25 21:04:40,135,False
00394007-4650-4259-a6b2-52a820668306,c955e92c,MOV-042,2026-04-01 21:04:40,9,True
ed752470-b8bb-4f4f-b25f-a543d85a8317,d8e44d59,MOV-002,2026-01-16 21:04:40,63,True
457e6553-b63f-431a-941b-7444dec1d848,15a14efe,MOV-026,2025-08-10 21:04:40,16,True
8fcb9fab-f6ec-4e3b-ab6c-74d2f8b0d54a,b958982f,MOV-032,2025-08-13 21:04:40,152,False
c82c304e-7340-4f3e-bc3f-0252b99f661f,edc33aa1,MOV-011,2026-01-26 21:04:40,28,False
fbd97cdb-0250-4957-b91e-8e2ef77c6296,e823e007,MOV-007,2026-03-23 21:04:40,88,False
7613f353-1a61-4742-a46b-69729f32dbea,d772bcae,MOV-023,2025-09-17 21:04:40,5,True
a9dcf34e-deea-46b0-99c8-41237cc2065a,e45d2f29,MOV-002,2025-05-11 21:04:40,9,True
b35b5bf5-a0f6-4303-bc30-c8857f7f8b96,bf2c63d9,MOV-022,2026-04-05 21:04:40,137,False
0bf10933-586e-42e0-b48c-d9eda185b8e2,55fa1045,MOV-015,2025-08-16 21:04:40,126,False
d8d6f87b-6483-4269-baee-b9d7a6ed3312,2db5b1fb,MOV-026,2025-09-05 21:04:40,117,True
b948381f-3297-4af7-93e2-b1917faf9c51,0b8893f4,MOV-009,2025-10-25 21:04:40,94,True
d21821b6-c097-4ddb-b47f-4e1b939b30a4,e205c520,MOV-044,2025-05-29 21:04:40,171,True
7b592afd-f0b8-468c-b147-03d7771037a6,0e896601,MOV-038,2025-11-28 21:04:40,163,True
5b81728d-c513-49dd-acd4-71dfbd1c8573,e90479d7,MOV-037,2026-03-08 21:04:40,172,False
0c0d8f4d-86e7-408f-a435-9a274f821601,74939a65,MOV-050,2026-01-12 21:04:40,47,True
8ef98e12-0936-4e80-b7bd-12becf76dc95,12404338,MOV-033,2025-06-13 21:04:40,16,True
fd6f835c-1e21-4676-a506-3e4eade952ad,8fe9f9bb,MOV-042,2025-07-23 21:04:40,80,True
40516cb2-9f48-4191-bb52-06baef236535,c8e07a90,MOV-010,2025-08-05 21:04:40,14,True
99f5c648-10d6-449a-a245-1340d96aff62,69f047d5,MOV-022,2026-04-10 21:04:40,45,False
b6cb1f35-6e57-42ed-bebf-817b39584629,46bb3e7e,MOV-014,2025-10-10 21:04:40,165,True
3219cfb1-e8ca-4055-ba8b-bac3aaf4cf78,4b5fe5da,MOV-001,2025-10-20 21:04:40,30,False
222368af-2221-4cb5-9e5d-e7d6a8577ba6,b90c3661,MOV-020,2025-09-13 21:04:40,23,False
